,date,region,sales
3350,2020-05-23,east,1713.0
3351,2020-05-23,west,1788.0
3352,2020-05-24,north,1773.0
3353,2020-05-24,south,1785.0
3354,2020-05-24,east,1509.0
3355,2020-05-24,west,1713.0
3356,2020-05-25,north,1536.0
3357,2020-05-25,south,1704.0
3358,2020-05-25,east,1563.0
3359,2020-05-25,west,1539.0
3360,2020-05-26,north,1545.0
3361,2020-05-26,south,1530.0
3362,2020-05-26,east,1758.0
3363,2020-05-26,west,1656.0
3364,2020-05-27,north,1563.0
3365,2020-05-27,south,1758.0
3366,2020-05-27,east,1656.0
3367,2020-05-27,west,1707.0
3368,2020-05-28,north,1581.0
3369,2020-05-28,south,1569.0
3370,2020-05-28,east,1533.0
3371,2020-05-28,west,1566.0
3372,2020-05-29,north,1722.0
3373,2020-05-29,south,1602.0
3374,2020-05-29,east,1698.0
3375,2020-05-29,west,1566.0
3376,2020-05-30,north,1599.0
3377,2020-05-30,south,1788.0
3378,2020-05-30,east,1743.0
3379,2020-05-30,west,1647.0
3380,2020-05-31,north,1566.0
3381,2020-05-31,south,1608.0
3382,2020-05-31,east,1791.0
3383,2020-05-31,west,1764.0
3384,2020-06-01,north,1752.0
3385,2020-06-01,south,1608.0
3386,2020-06-01,east,1554.0
3387,2020-06-01,west,1710.0
3388,2020-06-02,north,1677.0
3389,2020-06-02,south,1794.0
3390,2020-06-02,east,1800.0
3391,2020-06-02,west,1767.0
3392,2020-06-03,north,1782.0
3393,2020-06-03,south,1584.0
3394,2020-06-03,east,1545.0
3395,2020-06-03,west,1617.0
3396,2020-06-04,north,1644.0
3397,2020-06-04,south,1527.0
3398,2020-06-04,east,1707.0
3399,2020-06-04,west,1773.0
3400,2020-06-05,north,1587.0
3401,2020-06-05,south,1632.0
3402,2020-06-05,east,1569.0
3403,2020-06-05,west,1566.0
3404,2020-06-06,north,1683.0
3405,2020-06-06,south,1689.0
3406,2020-06-06,east,1704.0
3407,2020-06-06,west,1749.0
3408,2020-06-07,north,1620.0
3409,2020-06-07,south,1650.0
3410,2020-06-07,east,1743.0
3411,2020-06-07,west,1674.0
3412,2020-06-08,north,1527.0
3413,2020-06-08,south,1638.0
3414,2020-06-08,east,1584.0
3415,2020-06-08,west,1695.0
3416,2020-06-09,north,1503.0
3417,2020-06-09,south,1569.0
3418,2020-06-09,east,1572.0
3419,2020-06-09,west,1593.0
3420,2020-06-10,north,1761.0
3421,2020-06-10,south,1512.0
3422,2020-06-10,east,1617.0
3423,2020-06-10,west,1593.0
3424,2020-06-11,north,1590.0
3425,2020-06-11,south,1611.0
3426,2020-06-11,east,1719.0
3427,2020-06-11,west,1719.0
3428,2020-06-12,north,1512.0
3429,2020-06-12,south,1776.0
3430,2020-06-12,east,1575.0
3431,2020-06-12,west,1746.0
3432,2020-06-13,north,1581.0
3433,2020-06-13,south,1689.0
3434,2020-06-13,east,1776.0
3435,2020-06-13,west,1560.0
3436,2020-06-14,north,1734.0
3437,2020-06-14,south,1788.0
3438,2020-06-14,east,1743.0
3439,2020-06-14,west,1719.0
3440,2020-06-15,north,1542.0
3441,2020-06-15,south,1758.0
3442,2020-06-15,east,1674.0
3443,2020-06-15,west,1584.0
3444,2020-06-16,north,1668.0
3445,2020-06-16,south,1620.0
3446,2020-06-16,east,1695.0
3447,2020-06-16,west,1638.0
3448,2020-06-17,north,1554.0
3449,2020-06-17,south,1659.0
3450,2020-06-17,east,1734.0
3451,2020-06-17,west,1527.0
3452,2020-06-18,north,1611.0
3453,2020-06-18,south,1734.0
3454,2020-06-18,east,1743.0
3455,2020-06-18,west,1557.0
3456,2020-06-19,north,1800.0
3457,2020-06-19,south,1536.0
3458,2020-06-19,east,1578.0
3459,2020-06-19,west,1515.0
3460,2020-06-20,north,1647.0
3461,2020-06-20,south,1641.0
3462,2020-06-20,east,1614.0
3463,2020-06-20,west,1518.0
3464,2020-06-21,north,1755.0
3465,2020-06-21,south,1620.0
3466,2020-06-21,east,1725.0
3467,2020-06-21,west,1668.0
3468,2020-06-22,north,1761.0
3469,2020-06-22,south,1542.0
3470,2020-06-22,east,1539.0
3471,2020-06-22,west,1524.0
3472,2020-06-23,north,1767.0
3473,2020-06-23,south,1581.0
3474,2020-06-23,east,1770.0
3475,2020-06-23,west,1758.0
3476,2020-06-24,north,1617.0
3477,2020-06-24,south,1518.0
3478,2020-06-24,east,1791.0
3479,2020-06-24,west,1695.0
3480,2020-06-25,north,1503.0
3481,2020-06-25,south,1794.0
3482,2020-06-25,east,1638.0
3483,2020-06-25,west,1536.0
3484,2020-06-26,north,1707.0
3485,2020-06-26,south,1578.0
3486,2020-06-26,east,1719.0
3487,2020-06-26,west,1728.0
3488,2020-06-27,north,1644.0
3489,2020-06-27,south,1527.0
3490,2020-06-27,east,1578.0
3491,2020-06-27,west,1623.0
3492,2020-06-28,north,1608.0
3493,2020-06-28,south,1779.0
3494,2020-06-28,east,1689.0
3495,2020-06-28,west,1629.0
3496,2020-06-29,north,1722.0
3497,2020-06-29,south,1662.0
3498,2020-06-29,east,1662.0
3499,2020-06-29,west,1503.0
3500,2020-06-30,north,1794.0
3501,2020-06-30,south,1572.0
3502,2020-06-30,east,1668.0
3503,2020-06-30,west,1647.0
3504,2020-07-01,north,1632.0
3505,2020-07-01,south,1578.0
3506,2020-07-01,east,1650.0
3507,2020-07-01,west,1797.0
3508,2020-07-02,north,1734.0
3509,2020-07-02,south,1734.0
3510,2020-07-02,east,1581.0
3511,2020-07-02,west,1665.0
3512,2020-07-03,north,1695.0
3513,2020-07-03,south,1701.0
3514,2020-07-03,east,1584.0
3515,2020-07-03,west,1518.0
3516,2020-07-04,north,1737.0
3517,2020-07-04,south,1656.0
3518,2020-07-04,east,1695.0
3519,2020-07-04,west,1563.0
3520,2020-07-05,north,1788.0
3521,2020-07-05,south,1746.0
3522,2020-07-05,east,1647.0
3523,2020-07-05,west,1527.0
3524,2020-07-06,north,1548.0
3525,2020-07-06,south,1572.0
3526,2020-07-06,east,1569.0
3527,2020-07-06,west,1527.0
3528,2020-07-07,north,1500.0
3529,2020-07-07,south,1791.0
3530,2020-07-07,east,1656.0
3531,2020-07-07,west,1743.0
3532,2020-07-08,north,1563.0
3533,2020-07-08,south,1722.0
3534,2020-07-08,east,1758.0
3535,2020-07-08,west,1524.0
3536,2020-07-09,north,1788.0
3537,2020-07-09,south,1713.0
3538,2020-07-09,east,1596.0
3539,2020-07-09,west,1716.0
3540,2020-07-10,north,1587.0
3541,2020-07-10,south,1509.0
3542,2020-07-10,east,1698.0
3543,2020-07-10,west,1515.0
3544,2020-07-11,north,1500.0
3545,2020-07-11,south,1689.0
3546,2020-07-11,east,1554.0
3547,2020-07-11,west,1509.0
3548,2020-07-12,north,1746.0
3549,2020-07-12,south,1572.0
3550,2020-07-12,east,1773.0
3551,2020-07-12,west,1596.0
3552,2020-07-13,north,1680.0
3553,2020-07-13,south,1764.0
3554,2020-07-13,east,1782.0
3555,2020-07-13,west,1728.0
3556,2020-07-14,north,1557.0
3557,2020-07-14,south,1515.0
3558,2020-07-14,east,1695.0
3559,2020-07-14,west,1500.0
3560,2020-07-15,north,1542.0
3561,2020-07-15,south,1740.0
3562,2020-07-15,east,1647.0
3563,2020-07-15,west,1596.0
3564,2020-07-16,north,1515.0
3565,2020-07-16,south,1731.0
3566,2020-07-16,east,1605.0
3567,2020-07-16,west,1791.0
3568,2020-07-17,north,1794.0
3569,2020-07-17,south,1677.0
3570,2020-07-17,east,1641.0
3571,2020-07-17,west,1773.0
3572,2020-07-18,north,1623.0
3573,2020-07-18,south,1707.0
3574,2020-07-18,east,1749.0
3575,2020-07-18,west,1797.0
3576,2020-07-19,north,1614.0
3577,2020-07-19,south,1653.0
3578,2020-07-19,east,1674.0
3579,2020-07-19,west,1779.0
3580,2020-07-20,north,1797.0
3581,2020-07-20,south,1560.0
3582,2020-07-20,east,1638.0
3583,2020-07-20,west,1716.0
3584,2020-07-21,north,1572.0
3585,2020-07-21,south,1767.0
3586,2020-07-21,east,1689.0
3587,2020-07-21,west,1734.0
3588,2020-07-22,north,1668.0
3589,2020-07-22,south,1728.0
3590,2020-07-22,east,1668.0
3591,2020-07-22,west,1584.0
3592,2020-07-23,north,1692.0
3593,2020-07-23,south,1710.0
3594,2020-07-23,east,1758.0
3595,2020-07-23,west,1545.0
3596,2020-07-24,north,1530.0
3597,2020-07-24,south,1530.0
3598,2020-07-24,east,1575.0
3599,2020-07-24,west,1776.0
3600,2020-07-25,north,1794.0
3601,2020-07-25,south,1647.0
3602,2020-07-25,east,1611.0
3603,2020-07-25,west,1704.0
3604,2020-07-26,north,1569.0
3605,2020-07-26,south,1659.0
3606,2020-07-26,east,1575.0
3607,2020-07-26,west,1788.0
3608,2020-07-27,north,1602.0
3609,2020-07-27,south,1620.0
3610,2020-07-27,east,1530.0
3611,2020-07-27,west,1608.0
3612,2020-07-28,north,1800.0
3613,2020-07-28,south,1506.0
3614,2020-07-28,east,1608.0
3615,2020-07-28,west,1581.0
3616,2020-07-29,north,1533.0
3617,2020-07-29,south,1686.0
3618,2020-07-29,east,1773.0
3619,2020-07-29,west,1644.0
3620,2020-07-30,north,1722.0
3621,2020-07-30,south,1584.0
3622,2020-07-30,east,1596.0
3623,2020-07-30,west,1512.0
3624,2020-07-31,north,1527.0
3625,2020-07-31,south,1530.0
3626,2020-07-31,east,1533.0
3627,2020-07-31,west,1530.0
3628,2020-08-01,north,1788.0
3629,2020-08-01,south,1596.0
3630,2020-08-01,east,1680.0
3631,2020-08-01,west,1671.0
3632,2020-08-02,north,1656.0
3633,2020-08-02,south,1716.0
3634,2020-08-02,east,1623.0
3635,2020-08-02,west,1596.0
3636,2020-08-03,north,1665.0
3637,2020-08-03,south,1650.0
3638,2020-08-03,east,1503.0
3639,2020-08-03,west,1665.0
3640,2020-08-04,north,1539.0
3641,2020-08-04,south,1659.0
3642,2020-08-04,east,1602.0
3643,2020-08-04,west,1719.0
3644,2020-08-05,north,1749.0
3645,2020-08-05,south,1548.0
3646,2020-08-05,east,1653.0
3647,2020-08-05,west,1662.0
3648,2020-08-06,north,1770.0
3649,2020-08-06,south,1710.0
3650,2020-08-06,east,1509.0
3651,2020-08-06,west,1545.0
3652,2020-08-07,north,1740.0
3653,2020-08-07,south,1524.0
3654,2020-08-07,east,1641.0
3655,2020-08-07,west,1710.0
3656,2020-08-08,north,1728.0
3657,2020-08-08,south,1695.0
3658,2020-08-08,east,1716.0
3659,2020-08-08,west,1785.0
3660,2020-08-09,north,1617.0
3661,2020-08-09,south,1752.0
3662,2020-08-09,east,1734.0
3663,2020-08-09,west,1521.0
3664,2020-08-10,north,1545.0
3665,2020-08-10,south,1722.0
3666,2020-08-10,east,1647.0
3667,2020-08-10,west,1530.0
3668,2020-08-11,north,1632.0
3669,2020-08-11,south,1620.0
3670,2020-08-11,east,1551.0
3671,2020-08-11,west,1557.0
3672,2020-08-12,north,1737.0
3673,2020-08-12,south,1749.0
3674,2020-08-12,east,1704.0
3675,2020-08-12,west,1671.0
3676,2020-08-13,north,1500.0
3677,2020-08-13,south,1500.0
3678,2020-08-13,east,1701.0
3679,2020-08-13,west,1785.0
3680,2020-08-14,north,1542.0
3681,2020-08-14,south,1791.0
3682,2020-08-14,east,1716.0
3683,2020-08-14,west,1665.0
3684,2020-08-15,north,1740.0
3685,2020-08-15,south,1632.0
3686,2020-08-15,east,1560.0
3687,2020-08-15,west,1689.0
3688,2020-08-16,north,1749.0
3689,2020-08-16,south,1605.0
3690,2020-08-16,east,1629.0
3691,2020-08-16,west,1728.0
3692,2020-08-17,north,1554.0
3693,2020-08-17,south,1629.0
3694,2020-08-17,east,1698.0
3695,2020-08-17,west,1635.0
3696,2020-08-18,north,1761.0
3697,2020-08-18,south,1566.0
3698,2020-08-18,east,1692.0
3699,2020-08-18,west,1563.0
3700,2020-08-19,north,1662.0
3701,2020-08-19,south,1635.0
3702,2020-08-19,east,1674.0
3703,2020-08-19,west,1602.0
3704,2020-08-20,north,1686.0
3705,2020-08-20,south,1506.0
3706,2020-08-20,east,1515.0
3707,2020-08-20,west,1779.0
3708,2020-08-21,north,1557.0
3709,2020-08-21,south,1551.0
3710,2020-08-21,east,1521.0
3711,2020-08-21,west,1710.0
3712,2020-08-22,north,1563.0
3713,2020-08-22,south,1683.0
3714,2020-08-22,east,1791.0
3715,2020-08-22,west,1773.0
3716,2020-08-23,north,1716.0
3717,2020-08-23,south,1731.0
3718,2020-08-23,east,1593.0
3719,2020-08-23,west,1788.0
3720,2020-08-24,north,1785.0
3721,2020-08-24,south,1647.0
3722,2020-08-24,east,1755.0
3723,2020-08-24,west,1665.0
3724,2020-08-25,north,1545.0
3725,2020-08-25,south,1755.0
3726,2020-08-25,east,1605.0
3727,2020-08-25,west,1548.0
3728,2020-08-26,north,1533.0
3729,2020-08-26,south,1752.0
3730,2020-08-26,east,1758.0
3731,2020-08-26,west,1767.0
3732,2020-08-27,north,1761.0
3733,2020-08-27,south,1671.0
3734,2020-08-27,east,1551.0
3735,2020-08-27,west,1686.0
3736,2020-08-28,north,1788.0
3737,2020-08-28,south,1551.0
3738,2020-08-28,east,1554.0
3739,2020-08-28,west,1623.0
3740,2020-08-29,north,1698.0
3741,2020-08-29,south,1659.0
3742,2020-08-29,east,1593.0
3743,2020-08-29,west,1674.0
3744,2020-08-30,north,1800.0
3745,2020-08-30,south,1554.0
3746,2020-08-30,east,1713.0
3747,2020-08-30,west,1611.0
3748,2020-08-31,north,1797.0
3749,2020-08-31,south,1581.0
3750,2020-08-31,east,1623.0
3751,2020-08-31,west,1515.0
3752,2020-09-01,north,1797.0
3753,2020-09-01,south,1704.0
3754,2020-09-01,east,1539.0
3755,2020-09-01,west,1617.0
3756,2020-09-02,north,1737.0
3757,2020-09-02,south,1635.0
3758,2020-09-02,east,1671.0
3759,2020-09-02,west,1632.0
3760,2020-09-03,north,1575.0
3761,2020-09-03,south,1713.0
3762,2020-09-03,east,1581.0
3763,2020-09-03,west,1719.0
3764,2020-09-04,north,1533.0
3765,2020-09-04,south,1539.0
3766,2020-09-04,east,1569.0
3767,2020-09-04,west,1743.0
3768,2020-09-05,north,1620.0
3769,2020-09-05,south,1743.0
3770,2020-09-05,east,1563.0
3771,2020-09-05,west,1764.0
3772,2020-09-06,north,1638.0
3773,2020-09-06,south,1734.0
3774,2020-09-06,east,1794.0
3775,2020-09-06,west,1782.0
3776,2020-09-07,north,1509.0
3777,2020-09-07,south,1749.0
3778,2020-09-07,east,1608.0
3779,2020-09-07,west,1794.0
3780,2020-09-08,north,1710.0
3781,2020-09-08,south,1536.0
3782,2020-09-08,east,1539.0
3783,2020-09-08,west,1512.0
3784,2020-09-09,north,1578.0
3785,2020-09-09,south,1575.0
3786,2020-09-09,east,1551.0
3787,2020-09-09,west,1650.0
3788,2020-09-10,north,1662.0
3789,2020-09-10,south,1767.0
3790,2020-09-10,east,1596.0
3791,2020-09-10,west,1710.0
3792,2020-09-11,north,1764.0
3793,2020-09-11,south,1722.0
3794,2020-09-11,east,1611.0
3795,2020-09-11,west,1656.0
3796,2020-09-12,north,1602.0
3797,2020-09-12,south,1686.0
3798,2020-09-12,east,1599.0
3799,2020-09-12,west,1800.0
3800,2020-09-13,north,1503.0
3801,2020-09-13,south,1554.0
3802,2020-09-13,east,1554.0
3803,2020-09-13,west,1575.0
3804,2020-09-14,north,1647.0
3805,2020-09-14,south,1776.0
3806,2020-09-14,east,1788.0
3807,2020-09-14,west,1791.0
3808,2020-09-15,north,1542.0
3809,2020-09-15,south,1782.0
3810,2020-09-15,east,1620.0
3811,2020-09-15,west,1641.0
3812,2020-09-16,north,1590.0
3813,2020-09-16,south,1734.0
3814,2020-09-16,east,1710.0
3815,2020-09-16,west,1641.0
3816,2020-09-17,north,1611.0
3817,2020-09-17,south,1581.0
3818,2020-09-17,east,1596.0
3819,2020-09-17,west,1539.0
3820,2020-09-18,north,1764.0
3821,2020-09-18,south,1584.0
3822,2020-09-18,east,1701.0
3823,2020-09-18,west,1518.0
3824,2020-09-19,north,1692.0
3825,2020-09-19,south,1743.0
3826,2020-09-19,east,1737.0
3827,2020-09-19,west,1590.0
3828,2020-09-20,north,1623.0
3829,2020-09-20,south,1521.0
3830,2020-09-20,east,1590.0
3831,2020-09-20,west,1677.0
3832,2020-09-21,north,1776.0
3833,2020-09-21,south,1629.0
3834,2020-09-21,east,1776.0
3835,2020-09-21,west,1728.0
3836,2020-09-22,north,1776.0
3837,2020-09-22,south,1629.0
3838,2020-09-22,east,1539.0
3839,2020-09-22,west,1563.0
3840,2020-09-23,north,1506.0
3841,2020-09-23,south,1698.0
3842,2020-09-23,east,1734.0
3843,2020-09-23,west,1557.0
3844,2020-09-24,north,1527.0
3845,2020-09-24,south,1761.0
3846,2020-09-24,east,1560.0
3847,2020-09-24,west,1650.0
3848,2020-09-25,north,1533.0
3849,2020-09-25,south,1602.0
3850,2020-09-25,east,1743.0
3851,2020-09-25,west,1617.0
3852,2020-09-26,north,1536.0
3853,2020-09-26,south,1773.0
3854,2020-09-26,east,1521.0
3855,2020-09-26,west,1542.0
3856,2020-09-27,north,1737.0
3857,2020-09-27,south,1509.0
3858,2020-09-27,east,1626.0
3859,2020-09-27,west,1584.0
3860,2020-09-28,north,1671.0
3861,2020-09-28,south,1680.0
3862,2020-09-28,east,1599.0
3863,2020-09-28,west,1776.0
3864,2020-09-29,north,1674.0
3865,2020-09-29,south,1728.0
3866,2020-09-29,east,1551.0
3867,2020-09-29,west,1641.0
3868,2020-09-30,north,1614.0
3869,2020-09-30,south,1773.0
3870,2020-09-30,east,1509.0
3871,2020-09-30,west,1740.0
3872,2020-10-01,north,1614.0
3873,2020-10-01,south,1599.0
3874,2020-10-01,east,1785.0
3875,2020-10-01,west,1506.0
3876,2020-10-02,north,1689.0
3877,2020-10-02,south,1659.0
3878,2020-10-02,east,1785.0
3879,2020-10-02,west,1701.0
3880,2020-10-03,north,1515.0
3881,2020-10-03,south,1545.0
3882,2020-10-03,east,1599.0
3883,2020-10-03,west,1512.0
3884,2020-10-04,north,1524.0
3885,2020-10-04,south,1779.0
3886,2020-10-04,east,1500.0
3887,2020-10-04,west,1755.0
3888,2020-10-05,north,1773.0
3889,2020-10-05,south,1743.0
3890,2020-10-05,east,1662.0
3891,2020-10-05,west,1596.0
3892,2020-10-06,north,1788.0
3893,2020-10-06,south,1503.0
3894,2020-10-06,east,1779.0
3895,2020-10-06,west,1563.0
3896,2020-10-07,north,1554.0
3897,2020-10-07,south,1734.0
3898,2020-10-07,east,1629.0
3899,2020-10-07,west,1608.0
3900,2020-10-08,north,1794.0
3901,2020-10-08,south,1674.0
3902,2020-10-08,east,1662.0
3903,2020-10-08,west,1788.0
3904,2020-10-09,north,1536.0
3905,2020-10-09,south,1521.0
3906,2020-10-09,east,1656.0
3907,2020-10-09,west,1551.0
3908,2020-10-10,north,1593.0
3909,2020-10-10,south,1590.0
3910,2020-10-10,east,1671.0
3911,2020-10-10,west,1707.0
3912,2020-10-11,north,1569.0
3913,2020-10-11,south,1773.0
3914,2020-10-11,east,1674.0
3915,2020-10-11,west,1536.0
3916,2020-10-12,north,1677.0
3917,2020-10-12,south,1605.0
3918,2020-10-12,east,1653.0
3919,2020-10-12,west,1749.0
3920,2020-10-13,north,1578.0
3921,2020-10-13,south,1638.0
3922,2020-10-13,east,1515.0
3923,2020-10-13,west,1683.0
3924,2020-10-14,north,1680.0
3925,2020-10-14,south,1755.0
3926,2020-10-14,east,1584.0
3927,2020-10-14,west,1590.0
3928,2020-10-15,north,1518.0
3929,2020-10-15,south,1701.0
3930,2020-10-15,east,1716.0
3931,2020-10-15,west,1563.0
3932,2020-10-16,north,1638.0
3933,2020-10-16,south,1689.0
3934,2020-10-16,east,1515.0
3935,2020-10-16,west,1632.0
3936,2020-10-17,north,1509.0
3937,2020-10-17,south,1791.0
3938,2020-10-17,east,1509.0
3939,2020-10-17,west,1776.0
3940,2020-10-18,north,1524.0
3941,2020-10-18,south,1716.0
3942,2020-10-18,east,1578.0
3943,2020-10-18,west,1713.0
3944,2020-10-19,north,1656.0
3945,2020-10-19,south,1725.0
3946,2020-10-19,east,1554.0
3947,2020-10-19,west,1524.0
3948,2020-10-20,north,1569.0
3949,2020-10-20,south,1758.0
3950,2020-10-20,east,1758.0
3951,2020-10-20,west,1614.0
3952,2020-10-21,north,1740.0
3953,2020-10-21,south,1521.0
3954,2020-10-21,east,1722.0
3955,2020-10-21,west,1605.0
3956,2020-10-22,north,1749.0
3957,2020-10-22,south,1638.0
3958,2020-10-22,east,1710.0
3959,2020-10-22,west,1668.0
3960,2020-10-23,north,1635.0
3961,2020-10-23,south,1533.0
3962,2020-10-23,east,1635.0
3963,2020-10-23,west,1575.0
3964,2020-10-24,north,1737.0
3965,2020-10-24,south,1593.0
3966,2020-10-24,east,1707.0
3967,2020-10-24,west,1536.0
3968,2020-10-25,north,1689.0
3969,2020-10-25,south,1680.0
3970,2020-10-25,east,1605.0
3971,2020-10-25,west,1617.0
3972,2020-10-26,north,1746.0
3973,2020-10-26,south,1518.0
3974,2020-10-26,east,1656.0
3975,2020-10-26,west,1542.0
3976,2020-10-27,north,1581.0
3977,2020-10-27,south,1716.0
3978,2020-10-27,east,1683.0
3979,2020-10-27,west,1518.0
3980,2020-10-28,north,1746.0
3981,2020-10-28,south,1587.0
3982,2020-10-28,east,1644.0
3983,2020-10-28,west,1731.0
3984,2020-10-29,north,1770.0
3985,2020-10-29,south,1692.0
3986,2020-10-29,east,1557.0
3987,2020-10-29,west,1524.0
3988,2020-10-30,north,1773.0
3989,2020-10-30,south,1689.0
3990,2020-10-30,east,1776.0
3991,2020-10-30,west,1686.0
3992,2020-10-31,north,1581.0
3993,2020-10-31,south,1758.0
3994,2020-10-31,east,1755.0
3995,2020-10-31,west,1668.0
3996,2020-11-01,north,1665.0
3997,2020-11-01,south,1551.0
3998,2020-11-01,east,1770.0
3999,2020-11-01,west,1593.0
4000,2020-11-02,north,1734.0
4001,2020-11-02,south,1500.0
4002,2020-11-02,east,1740.0
4003,2020-11-02,west,1686.0
4004,2020-11-03,north,1551.0
4005,2020-11-03,south,1752.0
4006,2020-11-03,east,1746.0
4007,2020-11-03,west,1581.0
4008,2020-11-04,north,1773.0
4009,2020-11-04,south,1788.0
4010,2020-11-04,east,1545.0
4011,2020-11-04,west,1506.0
4012,2020-11-05,north,1644.0
4013,2020-11-05,south,1605.0
4014,2020-11-05,east,1686.0
4015,2020-11-05,west,1539.0
4016,2020-11-06,north,1725.0
4017,2020-11-06,south,1599.0
4018,2020-11-06,east,1659.0
4019,2020-11-06,west,1575.0
4020,2020-11-07,north,1653.0
4021,2020-11-07,south,1641.0
4022,2020-11-07,east,1587.0
4023,2020-11-07,west,1758.0
4024,2020-11-08,north,1785.0
4025,2020-11-08,south,1695.0
4026,2020-11-08,east,1581.0
4027,2020-11-08,west,1734.0
4028,2020-11-09,north,1788.0
4029,2020-11-09,south,1593.0
4030,2020-11-09,east,1593.0
4031,2020-11-09,west,1512.0
4032,2020-11-10,north,1638.0
4033,2020-11-10,south,1734.0
4034,2020-11-10,east,1695.0
4035,2020-11-10,west,1638.0
4036,2020-11-11,north,1695.0
4037,2020-11-11,south,1533.0
4038,2020-11-11,east,1731.0
4039,2020-11-11,west,1689.0
4040,2020-11-12,north,1713.0
4041,2020-11-12,south,1596.0
4042,2020-11-12,east,1686.0
4043,2020-11-12,west,1515.0
4044,2020-11-13,north,1581.0
4045,2020-11-13,south,1521.0
4046,2020-11-13,east,1677.0
4047,2020-11-13,west,1635.0
4048,2020-11-14,north,1749.0
4049,2020-11-14,south,1542.0
4050,2020-11-14,east,1602.0
4051,2020-11-14,west,1557.0
4052,2020-11-15,north,1686.0
4053,2020-11-15,south,1638.0
4054,2020-11-15,east,1794.0
4055,2020-11-15,west,1659.0
4056,2020-11-16,north,1773.0
4057,2020-11-16,south,1671.0
4058,2020-11-16,east,1626.0
4059,2020-11-16,west,1725.0
4060,2020-11-17,north,1686.0
4061,2020-11-17,south,1521.0
4062,2020-11-17,east,1734.0
4063,2020-11-17,west,1530.0
4064,2020-11-18,north,1698.0
4065,2020-11-18,south,1770.0
4066,2020-11-18,east,1752.0
4067,2020-11-18,west,1662.0
4068,2020-11-19,north,1566.0
4069,2020-11-19,south,1590.0
4070,2020-11-19,east,1635.0
4071,2020-11-19,west,1698.0
4072,2020-11-20,north,1683.0
4073,2020-11-20,south,1653.0
4074,2020-11-20,east,1527.0
4075,2020-11-20,west,1524.0
4076,2020-11-21,north,1593.0
4077,2020-11-21,south,1656.0
4078,2020-11-21,east,1623.0
4079,2020-11-21,west,1638.0
4080,2020-11-22,north,1596.0
4081,2020-11-22,south,1575.0
4082,2020-11-22,east,1656.0
4083,2020-11-22,west,1725.0
4084,2020-11-23,north,1767.0
4085,2020-11-23,south,1650.0
4086,2020-11-23,east,1641.0
4087,2020-11-23,west,1632.0
4088,2020-11-24,north,1602.0
4089,2020-11-24,south,1632.0
4090,2020-11-24,east,1743.0
4091,2020-11-24,west,1617.0
4092,2020-11-25,north,1725.0
4093,2020-11-25,south,1761.0
4094,2020-11-25,east,1791.0
4095,2020-11-25,west,1620.0
4096,2020-11-26,north,1770.0
4097,2020-11-26,south,1791.0
4098,2020-11-26,east,1665.0
4099,2020-11-26,west,1743.0
4100,2020-11-27,north,1632.0
4101,2020-11-27,south,1587.0
4102,2020-11-27,east,1680.0
4103,2020-11-27,west,1656.0
4104,2020-11-28,north,1746.0
4105,2020-11-28,south,1599.0
4106,2020-11-28,east,1719.0
4107,2020-11-28,west,1794.0
4108,2020-11-29,north,1758.0
4109,2020-11-29,south,1557.0
4110,2020-11-29,east,1647.0
4111,2020-11-29,west,1740.0
4112,2020-11-30,north,1635.0
4113,2020-11-30,south,1584.0
4114,2020-11-30,east,1614.0
4115,2020-11-30,west,1749.0
4116,2020-12-01,north,1587.0
4117,2020-12-01,south,1719.0
4118,2020-12-01,east,1620.0
4119,2020-12-01,west,1656.0
4120,2020-12-02,north,1554.0
4121,2020-12-02,south,1755.0
4122,2020-12-02,east,1737.0
4123,2020-12-02,west,1548.0
4124,2020-12-03,north,1572.0
4125,2020-12-03,south,1560.0
4126,2020-12-03,east,1746.0
4127,2020-12-03,west,1788.0
4128,2020-12-04,north,1638.0
4129,2020-12-04,south,1626.0
4130,2020-12-04,east,1518.0
4131,2020-12-04,west,1773.0
4132,2020-12-05,north,1707.0
4133,2020-12-05,south,1614.0
4134,2020-12-05,east,1722.0
4135,2020-12-05,west,1524.0
4136,2020-12-06,north,1560.0
4137,2020-12-06,south,1617.0
4138,2020-12-06,east,1566.0
4139,2020-12-06,west,1515.0
4140,2020-12-07,north,1509.0
4141,2020-12-07,south,1545.0
4142,2020-12-07,east,1596.0
4143,2020-12-07,west,1671.0
4144,2020-12-08,north,1686.0
4145,2020-12-08,south,1785.0
4146,2020-12-08,east,1800.0
4147,2020-12-08,west,1590.0
4148,2020-12-09,north,1788.0
4149,2020-12-09,south,1788.0
4150,2020-12-09,east,1584.0
4151,2020-12-09,west,1665.0
4152,2020-12-10,north,1620.0
4153,2020-12-10,south,1725.0
4154,2020-12-10,east,1569.0
4155,2020-12-10,west,1533.0
4156,2020-12-11,north,1503.0
4157,2020-12-11,south,1713.0
4158,2020-12-11,east,1650.0
4159,2020-12-11,west,1776.0
4160,2020-12-12,north,1629.0
4161,2020-12-12,south,1662.0
4162,2020-12-12,east,1623.0
4163,2020-12-12,west,1590.0
4164,2020-12-13,north,1650.0
4165,2020-12-13,south,1647.0
4166,2020-12-13,east,1683.0
4167,2020-12-13,west,1530.0
4168,2020-12-14,north,1746.0
4169,2020-12-14,south,1551.0
4170,2020-12-14,east,1548.0
4171,2020-12-14,west,1767.0
4172,2020-12-15,north,1785.0
